Coyote|NM|US|No|||36.1877|-106.6984|-7|Yes|MST|MDT|nm008|No|New Mexico Air Quality Bureau
Taos|NM|US|No|||36.3833|-105.5833|-7|Yes|MST|MDT|nm009|No|New Mexico Air Quality Bureau
Chaco Culture National Historical Park|NM|US|No|||36.0350|-107.9042|-7|Yes|MST|MDT|nm010|No|National Park Service
Las Cruces|NM|US|No|||32.3123|-106.7783|-7|Yes|MST|MDT|nm011|No|New Mexico Air Quality Bureau
Salt River Pima-Maricopa Indian Community|AZ|US|No|||33.4880|-111.7623|-7|No|MST|MST|az021|No|Salt River Pima-Maricopa Indian Community
Dinosaur National Monument|UT|US|No|||40.4372|-109.3047|-7|Yes|MST|MDT|ut016|No|National Park Service
Zion National Park|UT|US|No|||37.1983|-113.1506|-7|Yes|MST|MDT|ut017|No|National Park Service
Timpanogos Cave National Monument|UT|US|No|||40.4419|-111.7134|-7|Yes|MST|MDT|ut018|No|National Park Service
Roosevelt|UT|US|Yes|||40.2943|-110.0090|-7|Yes|MST|MDT|ut019|No|Utah Department of Environmental Quality
Douglas|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|31.3492|-109.5397|-7|No|MST|MST|az022|No|Arizona Department of Environmental Quality
Flagstaff|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|35.2061|-111.6528|-7|No|MST|MST|az023|No|Arizona Department of Environmental Quality
Payson|AZ|US|No|High Pollution Advisory|High Pollution Advisory|34.2293|-111.3297|-7|No|MST|MST|az024|No|Arizona Department of Environmental Quality
Hayden|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|33.0063|-110.7865|-7|No|MST|MST|az025|No|Arizona Department of Environmental Quality
Miami|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|33.3990|-110.8716|-7|No|MST|MST|az026|No|Arizona Department of Environmental Quality
Alamo Lake State Park|AZ|US|No|High Pollution Advisory|High Pollution Advisory|34.2439|-113.5586|-7|No|MST|MST|az027|No|Arizona Department of Environmental Quality
Bullhead City|AZ|US|No|High Pollution Advisory|High Pollution Advisory|35.1661|-114.5661|-7|No|MST|MST|az028|No|Arizona Department of Environmental Quality
Ajo|AZ|US|No|High Pollution Advisory|High Pollution Advisory|32.3820|-112.8575|-7|No|MST|MST|az029|No|Arizona Department of Environmental Quality
Prescott|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|34.6121|-112.4632|-7|No|MST|MST|az030|No|Arizona Department of Environmental Quality
Sun City and Surprise|AZ|US|No|High Pollution Advisory|High Pollution Advisory|33.7240|-112.4500|-7|No|MST|MST|az031|No|Arizona Department of Environmental Quality
Kemmerer|WY|US|No|||41.7800|-110.5400|-7|Yes|MST|MDT|wy032|No|Wyoming Department of Environmental Quality
La Pine|OR|US|No|||43.6700|-121.5000|-8|Yes|PST|PDT|or042|No|Oregon Dept. of Environmental Quality
Banja Luka|  |BK|No|||44.7720|17.1860|1|Yes|CET|CES|ds076|No|U.S. Department of State Bosnia Herzegovina - Banja Luka
Glacier National Park|MT|US|No|||48.5100|-113.9900|-7|Yes|MST|MDT|mt018|No|National Park Service
Havre (seasonal)|MT|US|No|||48.5500|-109.6700|-7|Yes|MST|MDT|mt019|No|Montana DEQ
Red Lodge (seasonal)|MT|US|No|||45.1600|-109.2500|-7|Yes|MST|MDT|mt020|No|Montana DEQ
Dillon (seasonal)|MT|US|No|||45.2000|-112.6400|-7|Yes|MST|MDT|mt021|No|Montana DEQ
Cut Bank (seasonal)|MT|US|No|||48.6000|-112.3600|-7|Yes|MST|MDT|mt022|No|Montana DEQ
North Santiam Canyon|OR|US|No|||44.7500|-122.3700|-8|Yes|PST|PDT|or043|No|Oregon Dept. of Environmental Quality
Hermiston|OR|US|No|||45.8400|-119.2900|-8|Yes|PST|PDT|or044|No|Oregon Dept. of Environmental Quality
Estacada|OR|US|No|||45.2900|-122.3300|-8|Yes|PST|PDT|or045|No|Oregon Dept. of Environmental Quality
Brookings|OR|US|No|||42.0500|-124.2900|-8|Yes|PST|PDT|or046|No|Oregon Dept. of Environmental Quality
Hood River|OR|US|No|||45.7000|-121.5300|-8|Yes|PST|PDT|or047|No|Oregon Dept. of Environmental Quality
Ontario|OR|US|No|||44.0200|-116.9600|-7|Yes|MST|MDT|or048|No|Oregon Dept. of Environmental Quality
Dallas|OR|US|No|||44.9200|-123.3200|-8|Yes|PST|PDT|or049|No|Oregon Dept. of Environmental Quality
Tillamook|OR|US|No|||45.4500|-123.8400|-8|Yes|PST|PDT|or050|No|Oregon Dept. of Environmental Quality
Sauvie Island|OR|US|No|||45.7000|-122.8100|-8|Yes|PST|PDT|or051|No|Oregon Dept. of Environmental Quality
Clackamas|OR|US|No|||45.4100|-122.5700|-8|Yes|PST|PDT|or052|No|Oregon Dept. of Environmental Quality
Weaverville|CA|US|No|||40.7340|-122.9410|-8|Yes|PST|PDT|ca278|No|North Coast Unified Air Quality Management District
Willow Creek |CA|US|No|||40.9468|-123.6366|-8|Yes|PST|PDT|ca279|No|North Coast Unified Air Quality Management District
Garberville|CA|US|No|||40.0990|-123.7950|-8|Yes|PST|PDT|ca280|No|North Coast Unified Air Quality Management District
Kyiv|  |UA|No|||50.4651|30.4321|2|Yes|EET|EST|ds077|No|U.S. Department of State Ukraine - Kyiv
Sao Paulo|  |BR|No|||-23.6294|-46.6975|-3|No|BRT|BRT|ds078|No|U.S. Department of State Brazil - Sao Paulo
Kigali|  |RW|No|||-1.9355|30.0781|2|No|CAT|CAT|ds079|No|U.S. Department of State Rwanda - Kigali
Hagerstown Region|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.6116|-77.9143|-5|Yes|EST|EDT|md005|No|Maryland Department of the Environment
Maryland Piedmont|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.4732|-77.3139|-5|Yes|EST|EDT|md006|No|Maryland Department of the Environment
Northern Baltimore|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.6930|-76.5112|-5|Yes|EST|EDT|md007|No|Maryland Department of the Environment
Northeast Maryland|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.5460|-75.9574|-5|Yes|EST|EDT|md008|No|Maryland Department of the Environment
Upper Eastern Shore|MD|US|Yes|Air Quality Alert|Air Quality Alert|39.1557|-76.0535|-5|Yes|EST|EDT|md009|No|Maryland Department of the Environment
Southern Maryland|MD|US|Yes|Air Quality Alert|Air Quality Alert|38.3815|-76.7801|-5|Yes|EST|EDT|md010|No|Maryland Department of the Environment
Lome|  |TO|No|||6.1855|1.2142|0|No|GMT|GMT|ds080|No|U.S. Department of State Togo - Lome
Asuncion|  |PA|No|||-25.2931|-57.6040|-4|Yes|PYT|PYD|ds081|No|U.S. Department of State Paraguay - Asuncion
Toledo|OR|US|No|||44.6200|-123.9400|-8|Yes|PST|PDT|or053|No|Oregon Dept. of Environmental Quality
Kailua-Kona|HI|US|No|||19.6200|-155.9700|-10|No|HST|HST|hi015|No|Hawaii State Dept. of Health
KS Hawaii|HI|US|No|||19.6100|-155.0600|-10|No|HST|HST|hi016|No|Hawaii State Dept. of Health
Naalehu|HI|US|No|||19.0600|-155.5800|-10|No|HST|HST|hi017|No|Hawaii State Dept. of Health
Ouachita National Forest|AR|US|No|||34.6200|-93.7200|-6|Yes|CST|CDT|ar003|No|Arkansas Department of Environmental Quality
Ozark National Forest|AR|US|No|||35.8300|-93.2200|-6|Yes|CST|CDT|ar004|No|Arkansas Department of Environmental Quality
Arkadelphia-Caddo Valley|AR|US|No|||34.1800|-93.1000|-6|Yes|CST|CDT|ar005|No|Arkansas Department of Environmental Quality
Weeping Water|NE|US|No|||40.8700|-96.1400|-6|Yes|CST|CDT|ne005|No|Nebraska Department of Environment and Energy
Santee Sioux Reservation|NE|US|No|||42.8300|-97.8500|-6|Yes|CST|CDT|ne006|No|Nebraska Department of Environment and Energy
Beatrice|NE|US|No|||40.2900|-96.8200|-6|Yes|CST|CDT|ne007|No|Nebraska Department of Environment and Energy
Gadsden|AL|US|No|||34.0129|-86.0254|-6|Yes|CST|CDT|al005|No|Alabama Department of Environmental Management
Montgomery|AL|US|No|||32.3505|-86.2923|-6|Yes|CST|CDT|al006|No|Alabama Department of Environmental Management
Tuscaloosa|AL|US|No|||33.2144|-87.5602|-6|Yes|CST|CDT|al007|No|Alabama Department of Environmental Management
Decatur|AL|US|No|||34.5286|-86.9706|-6|Yes|CST|CDT|al008|No|Alabama Department of Environmental Management
Ward|AL|US|No|||32.3625|-88.2779|-6|Yes|CST|CDT|al009|No|Alabama Department of Environmental Management
Speedwell|TN|US|No|||36.4600|-83.8700|-5|Yes|EST|EDT|tn009|No|Tennessee Air Pollution Control Div.
Cookeville|TN|US|No|||36.1600|-85.5000|-6|Yes|CST|CDT|tn010|No|Tennessee Air Pollution Control Div.
Dyersburg|TN|US|No|||36.0300|-89.3800|-6|Yes|CST|CDT|tn011|No|Tennessee Air Pollution Control Div.
Athens|TN|US|No|||35.4400|-84.5900|-5|Yes|EST|EDT|tn012|No|Tennessee Air Pollution Control Div.
Loretto|TN|US|No|||35.0800|-87.4400|-6|Yes|CST|CDT|tn013|No|Tennessee Air Pollution Control Div.
Jackson|TN|US|No|||35.6100|-88.8100|-6|Yes|CST|CDT|tn014|No|Tennessee Air Pollution Control Div.
Vermillion|SD|US|No|||42.7800|-96.9300|-6|Yes|CST|CDT|sd010|No|South Dakota Department of Agriculture and Natural Resources
Putnam County|FL|US|No|||29.6127|-81.9238|-5|Yes|EST|EDT|fl036|No|Florida Dept. of Environmental Protection
Sussex County|DE|US|No|||38.6900|-75.3800|-5|Yes|EST|EDT|de005|No|Delaware Dept. of Natural Resources and Environment
Greater New Castle County|DE|US|No|||39.5800|-75.6800|-5|Yes|EST|EDT|de006|No|Delaware Dept. of Natural Resources and Environment
Waterbury|CT|US|Yes|||41.5600|-73.0500|-5|Yes|EST|EDT|ct015|No|Connecticut Dept. of Energy and Environmental Protection
Columbus|IN|US|Yes|||39.2375|-85.8913|-5|Yes|EST|EDT|in007|No|Indiana Dept. of Environmental Management 2
Bloomington|IN|US|Yes|||39.1594|-86.5047|-5|Yes|EST|EDT|in008|No|Indiana Dept. of Environmental Management 2
Lafayette|IN|US|Yes|||40.4317|-86.8525|-5|Yes|EST|EDT|in009|No|Indiana Dept. of Environmental Management 2
Muncie|IN|US|Yes|||40.3497|-84.9492|-5|Yes|EST|EDT|in010|No|Indiana Dept. of Environmental Management 2
Kokomo|IN|US|Yes|||40.6929|-86.1219|-5|Yes|EST|EDT|in011|No|Indiana Dept. of Environmental Management 2
Perry County|IN|US|Yes|||38.1152|-86.6033|-6|Yes|CST|CDT|in012|No|Indiana Dept. of Environmental Management 2
Vincennes|IN|US|Yes|||38.8583|-87.4770|-5|Yes|EST|EDT|in013|No|Indiana Dept. of Environmental Management 2
Charlottesville|VA|US|No|Air Quality Action Day|Air Quality Action Day|38.0300|-78.4800|-5|Yes|EST|EDT|va007|No|Virginia Dept. of Environmental Quality
Fredericksburg|VA|US|No|Air Quality Action Day|Air Quality Action Day|38.3000|-77.4600|-5|Yes|EST|EDT|va008|No|Virginia Dept. of Environmental Quality
Natural Bridge|VA|US|No|Air Quality Action Day|Air Quality Action Day|37.6300|-79.5400|-5|Yes|EST|EDT|va009|No|Virginia Dept. of Environmental Quality
Harrisonburg|VA|US|No|Air Quality Action Day|Air Quality Action Day|38.4500|-78.8700|-5|Yes|EST|EDT|va010|No|Virginia Dept. of Environmental Quality
Wythe Co.|VA|US|No|Air Quality Action Day|Air Quality Action Day|36.9500|-81.0800|-5|Yes|EST|EDT|va011|No|Virginia Dept. of Environmental Quality
Prince Edward Co.|VA|US|No|Air Quality Action Day|Air Quality Action Day|37.2300|-78.4400|-5|Yes|EST|EDT|va012|No|Virginia Dept. of Environmental Quality
Giles Co.|VA|US|No|Air Quality Action Day|Air Quality Action Day|37.3300|-80.7400|-5|Yes|EST|EDT|va013|No|Virginia Dept. of Environmental Quality
Belmopan|  |BH|No|||17.2617|-88.7710|-6|No|CST|CST|ds082|No|U.S. Department of State Belize - Belmopan
Manila|  |RP|No|||14.5769|120.9777|8|No|TST|TST|ds083|No|U.S. Department of State Philippines - Manila
Pueblo|CO|US|Yes|||38.3000|-104.7200|-7|Yes|MST|MDT|co012|No|Colorado Department of Public Health and Environment
Red River Valley North|MN|US|Yes|||48.3714|-97.0337|-6|Yes|CST|CDT|mn023|No|Minnesota Pollution Control Agency
South Central Minnesota|MN|US|Yes|||44.2560|-94.0940|-6|Yes|CST|CDT|mn024|No|Minnesota Pollution Control Agency
Iowa City|IA|US|No|||41.6606|-91.5634|-6|Yes|CST|CDT|ia003|No|Iowa DNR
Waterloo|IA|US|No|||42.4960|-92.4000|-6|Yes|CST|CDT|ia004|No|Iowa DNR
Clinton|IA|US|No|||41.8440|-90.1890|-6|Yes|CST|CDT|ia005|No|Iowa DNR
Viking Lake State Park|IA|US|No|||40.9710|-95.0440|-6|Yes|CST|CDT|ia006|No|Iowa DNR
Emmetsburg|IA|US|No|||43.1120|-94.6790|-6|Yes|CST|CDT|ia007|No|Iowa DNR
Davenport|IA|US|No|||41.5220|-90.5760|-6|Yes|CST|CDT|ia008|No|Iowa DNR
Lake Sugema|IA|US|No|||40.6900|-92.0100|-6|Yes|CST|CDT|ia009|No|Iowa DNR
Pisgah|IA|US|No|||41.8320|-95.9260|-6|Yes|CST|CDT|ia010|No|Iowa DNR
Mattawa|WA|US|No|||46.7400|-119.8900|-8|Yes|PST|PDT|wa059|No|Washington Department of Ecology
Lahaina|HI|US|No|||20.8800|-156.6800|-10|No|HST|HST|hi018|No|Hawaii State Dept. of Health
Nipomo CDF|CA|US|Yes|||35.0410|-120.6031|-8|Yes|PST|PDT|ca281|No|San Luis Obispo County APCD
Nipomo Mesa2|CA|US|Yes|||35.0400|-120.5599|-8|Yes|PST|PDT|ca282|No|San Luis Obispo County APCD
Aguascalientes|MX|MX|No|||21.8800|-102.2900|-6|No|CST|CDT|mx005|No|Government of the State of Aguascalientes
Maputo|  |MZ|No|||-25.9600|32.6000|2|No|CAT|CAT|ds084|No|U.S. Department of State Mozambique - Maputo
Ardmore|OK|US|Yes|||34.1740|-97.1440|-6|Yes|CST|CDT|ok007|No|Oklahoma Department of Environmental Quality
Newport|WA|US|Yes|||48.1800|-117.0430|-8|Yes|PST|PDT|wa060|No|Washington Department of Ecology
"Detroit|MI|US|Yes|Air Action! Day|Air Action! Day|42.2330|-83.3330|-5|Yes|EST|EDT|mi001|Yes|Michigan Department of Environment, Great Lakes, and Energy"
El Paso|TX|US|Yes|Ozone Action Day||31.8493|-106.4375|-6|Yes|CST|CDT|tx005|No|Texas Commission on Environmental Quality
Evansville|IN|US|Yes|Air Quality - Ozone Alert|Air Quality - Particulate Alert|38.0220|-87.5690|-6|Yes|CST|CDT|in001|No|Evansville EPA - Vanderburgh County Health Dept.
Everett-Marysville-Lynnwood|WA|US|Yes|Smog Watch|Burn Ban|48.0551|-122.1758|-8|Yes|PST|PDT|wa003|No|Puget Sound Clean Air Agency
Fairfield|CA|US|Yes|Spare the Air Day|Spare the Air Day|38.2500|-122.0400|-8|Yes|PST|PDT|ca029|No|San Francisco Bay Area AQMD
Cumberland County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.0720|-78.9000|-5|Yes|EST|EDT|nc004|No|North Carolina DEQ - Division of Air Quality
Fort Wayne|IN|US|Yes|||41.0950|-85.1000|-5|Yes|EST|EDT|in002|No|Indiana Dept. of Environmental Management 2
Fremont|CA|US|Yes|Spare the Air Day|Spare the Air Day|37.5500|-122.0300|-8|Yes|PST|PDT|ca031|No|San Francisco Bay Area AQMD
Fresno|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|36.7806|-119.7929|-8|Yes|PST|PDT|ca032|No|San Joaquin Valley Unified APCD
Broward County|FL|US|Yes|||26.0102|-80.1951|-5|Yes|EST|EDT|fl001|No|Broward County Natural Resources Division
"Grand Rapids|MI|US|Yes|Air Action! Day|Air Action! Day|42.8330|-85.5170|-5|Yes|EST|EDT|mi002|No|Michigan Department of Environment, Great Lakes, and Energy"
Outagamie and Brown Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|44.4486|-88.0988|-6|Yes|CST|CDT|wi001|No|Wisconsin Dept. of Natural Resources
Forsyth County-Winston-Salem-Greensboro-High Point|NC|US|Yes|||36.0510|-80.1440|-5|Yes|EST|EDT|nc005|No|Forsyth County Office of Environmental Assistance and Protection
Greenville-Spartanburg|SC|US|Yes|Ozone Action Day|Air Quality Action Day|34.9190|-82.1490|-5|Yes|EST|EDT|sc002|No|South Carolina DHEC
Hammond-Gary|IN|US|Yes|||41.6310|-87.0870|-6|Yes|CST|CDT|in003|No|Indiana Dept. of Environmental Management 2
Hampton Roads|VA|US|Yes|Air Quality Action Day|Air Quality Action Day|36.9000|-76.1900|-5|Yes|EST|EDT|va001|No|Virginia Dept. of Environmental Quality
Hanford|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|36.3250|-119.6470|-8|Yes|PST|PDT|ca036|No|San Joaquin Valley Unified APCD
Hartford|CT|US|Yes|||41.7850|-72.6300|-5|Yes|EST|EDT|ct002|No|Connecticut Dept. of Energy and Environmental Protection
Catawba County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.7390|-81.3260|-5|Yes|EST|EDT|nc006|No|North Carolina DEQ - Division of Air Quality
Honolulu|HI|US|Yes|||21.3046|-157.8601|-10|No|HST|HST|hi001|Yes|Hawaii State Dept. of Health
Houston-Galveston-Brazoria|TX|US|Yes|Ozone Action Day||29.7510|-95.3510|-6|Yes|CST|CDT|tx006|Yes|Texas Commission on Environmental Quality
Indianapolis|IN|US|Yes|Knozone Action Day|Knozone Action Day|39.7490|-86.1860|-5|Yes|EST|EDT|in004|Yes|Indianapolis Office of Sustainability
Jacksonville|FL|US|Yes|||30.3350|-81.6580|-5|Yes|EST|EDT|fl008|No|City of Jacksonville - Environmental Quality Division
Kansas City|MO|US|Yes|||39.1220|-94.5520|-6|Yes|CST|CDT|mo001|Yes|Mid-America Regional Council
Knoxville|TN|US|Yes|Spare the Air Day|Spare the Air Day|35.9750|-83.9460|-5|Yes|EST|EDT|tn002|No|Tennessee Air Pollution Control Div.
Las Vegas|NV|US|Yes|||36.2060|-115.2230|-8|Yes|PST|PDT|nv001|Yes|Clark County Department of Environment and Sustainability 
Lawton|OK|US|Yes|ozone watch||34.6000|-98.4230|-6|Yes|CST|CDT|ok001|No|Oklahoma Department of Environmental Quality
Lehigh Valley|PA|US|Yes|Air Quality Action Day|Air Quality Action Day|40.6140|-75.5900|-5|Yes|EST|EDT|pa001|No|Pennsylvania Dept. of Environmental Protection
Little Rock-North Little Rock|AR|US|Yes|Ozone Action Days||34.7220|-92.3540|-6|Yes|CST|CDT|ar001|No|Arkansas Department of Environmental Quality
Livermore|CA|US|Yes|Spare the Air Day|Spare the Air Day|37.6800|-121.7700|-8|Yes|PST|PDT|ca049|No|San Francisco Bay Area AQMD
Louisville|KY|US|Yes|Air Quality Alert|Air Quality Alert|38.2640|-85.7120|-5|Yes|EST|EDT|ky001|No|Louisville Metro Air Pollution Control District 
Madera|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|36.9680|-120.0770|-8|Yes|PST|PDT|ca054|No|San Joaquin Valley Unified APCD
"Dane, Columbia, and Sauk Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.2314|-89.3956|-6|Yes|CST|CDT|wi002|No|Wisconsin Dept. of Natural Resources"
Memphis|TN|US|Yes|||35.1060|-90.0010|-6|Yes|CST|CDT|tn003|Yes|Shelby County Health Department
Merced|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|37.2963|-120.4844|-8|Yes|PST|PDT|ca056|No|San Joaquin Valley Unified APCD
St. Louis (Metro-east)|IL|US|Yes|||38.7270|-89.9590|-6|Yes|CST|CDT|il002|No|Illinois EPA
Miami|FL|US|Yes|||25.7760|-80.2110|-5|Yes|EST|EDT|fl003|Yes|Miami-Dade County Department of Environmental Resources Management
Milwaukee and South Ozaukee Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.1070|-87.9207|-6|Yes|CST|CDT|wi003|No|Wisconsin Dept. of Natural Resources
Twin Cities|MN|US|Yes|Air Advisory Day|Air Advisory Day|44.9550|-93.1850|-6|Yes|CST|CDT|mn001|Yes|Minnesota Pollution Control Agency
Mobile|AL|US|Yes|Ozone Alert Day|Ozone Alert Day|30.6950|-88.0390|-6|Yes|CST|CDT|al002|No|Alabama Department of Environmental Management
Modesto|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|37.6598|-120.9939|-8|Yes|PST|PDT|ca061|No|San Joaquin Valley Unified APCD
Napa|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.3300|-122.2800|-8|Yes|PST|PDT|ca064|No|San Francisco Bay Area AQMD
Nashville|TN|US|Yes|||36.1710|-86.7850|-6|Yes|CST|CDT|tn004|Yes|Tennessee Air Pollution Control Div.
New London-Groton|CT|US|Yes|||41.3430|-72.0300|-5|Yes|EST|EDT|ct003|No|Connecticut Dept. of Energy and Environmental Protection
New Orleans|LA|US|Yes|||30.0660|-89.9310|-6|Yes|CST|CDT|la002|Yes|Louisiana Department of Environmental Quality
New York City Region|NY|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|40.8419|-73.8359|-5|Yes|EST|EDT|ny003|Yes|New York Dept. of Environmental Conservation
Northeast Urban|NJ|US|Yes|Ozone Action Day|Ozone Action Day|40.6920|-74.1870|-5|Yes|EST|EDT|nj012|No|New Jersey Dept. of Environmental Protection
Northern Virginia|VA|US|Yes|Air Quality Action Day|Air Quality Action Day|38.8340|-77.2760|-5|Yes|EST|EDT|va002|No|Virginia Dept. of Environmental Quality
Oakland|CA|US|Yes|Spare the Air Day|Spare the Air Day|37.8000|-122.2700|-8|Yes|PST|PDT|ca068|No|San Francisco Bay Area AQMD
Ojai|CA|US|Yes|||34.4480|-119.2313|-8|Yes|PST|PDT|ca070|No|Ventura County APCD
Oklahoma City|OK|US|Yes|ozone watch||35.4670|-97.5130|-6|Yes|CST|CDT|ok002|No|Oklahoma Department of Environmental Quality
Orlando|FL|US|Yes|||28.5050|-81.3740|-5|Yes|EST|EDT|fl004|Yes|Orange County Environmental Protection Division
Oxnard|CA|US|Yes|Health Advisory|Health Advisory|34.2524|-119.1432|-8|Yes|PST|PDT|ca072|No|Ventura County APCD
Pensacola|FL|US|Yes|||30.5900|-87.3300|-6|Yes|CST|CDT|fl005|No|Florida Dept. of Environmental Protection
Peoria|IL|US|Yes|||40.6870|-89.6070|-6|Yes|CST|CDT|il003|No|Illinois EPA
Philadelphia|PA|US|Yes|Air Quality Action Day|Air Quality Action Day|39.9500|-75.1510|-5|Yes|EST|EDT|pa002|Yes|Pennsylvania Dept. of Environmental Protection
Phoenix|AZ|US|Yes|High Pollution Advisory|High Pollution Advisory|33.5430|-112.0710|-7|No|MST|MST|az001|Yes|Arizona Department of Environmental Quality
Piru|CA|US|Yes|Health Advisory|Health Advisory|34.4043|-118.8099|-8|Yes|PST|PDT|ca080|No|Ventura County APCD
Pittsburgh|PA|US|Yes|Air Quality Action Day|Air Quality Action Day|40.4340|-79.9840|-5|Yes|EST|EDT|pa003|Yes|Pennsylvania Dept. of Environmental Protection
Southwest Coast|ME|US|Yes|Air Quality Alert|Air Quality Alert|43.5610|-70.2073|-5|Yes|EST|EDT|me002|No|Maine Dept. of Environmental Protection
Portland|OR|US|Yes||Air Quality Advisory|45.5380|-122.6560|-8|Yes|PST|PDT|or001|Yes|Oregon Dept. of Environmental Quality
Portsmouth|NH|US|Yes|Air Quality Action Day|Air Quality Action Day|43.0149|-70.9047|-5|Yes|EST|EDT|nh002|No|New Hampshire Dept. of Environmental Services
Providence|RI|US|Yes|Air Quality Alert Day|Air Quality Alert Day|41.8170|-71.4010|-5|Yes|EST|EDT|ri002|No|Rhode Island Dept. of Environmental Management
Kenosha and Racine Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|42.6258|-87.8306|-6|Yes|CST|CDT|wi005|No|Wisconsin Dept. of Natural Resources
Wake County|NC|US|Yes|Air Quality Action Day|Air Quality Action Day|35.8780|-78.7870|-5|Yes|EST|EDT|nc007|No|North Carolina DEQ - Division of Air Quality
Redwood City|CA|US|Yes|Spare the Air Day|Spare the Air Day|37.4800|-122.2200|-8|Yes|PST|PDT|ca086|No|San Francisco Bay Area AQMD
Richmond|VA|US|Yes|Air Quality Action Day|Air Quality Action Day|37.5310|-77.4750|-5|Yes|EST|EDT|va003|No|Virginia Dept. of Environmental Quality
Roanoke|VA|US|Yes|Air Quality Action Day|Air Quality Action Day|37.2780|-79.9580|-5|Yes|EST|EDT|va004|No|Virginia Dept. of Environmental Quality
Rockford|IL|US|Yes|||42.2870|-89.0770|-6|Yes|CST|CDT|il004|No|Illinois EPA
Sacramento|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.5670|-121.4670|-8|Yes|PST|PDT|ca090|Yes|Sacramento Metro. AQMD
Salt Lake City|UT|US|Yes|Health Advisory|Health Advisory|40.7770|-111.9300|-7|Yes|MST|MDT|ut001|Yes|Utah Department of Environmental Quality
San Antonio|TX|US|Yes|Ozone Action Day||29.4170|-98.4840|-6|Yes|CST|CDT|tx007|No|Texas Commission on Environmental Quality
San Diego Coast|CA|US|Yes|||32.9020|-117.2230|-8|Yes|PST|PDT|ca092|No|San Diego APCD
San Diego Foothills|CA|US|Yes|||33.0080|-116.9030|-8|Yes|PST|PDT|ca093|No|San Diego APCD
San Diego Mesa and Inland Valley|CA|US|Yes|||32.9670|-117.0490|-8|Yes|PST|PDT|ca094|Yes|San Diego APCD
San Francisco|CA|US|Yes|Spare The Air Day|Spare The Air Day|37.7500|-122.4300|-8|Yes|PST|PDT|ca098|Yes|San Francisco Bay Area AQMD
San Jose|CA|US|Yes|Spare The Air Day|Spare The Air Day|37.3300|-121.9000|-8|Yes|PST|PDT|ca099|No|San Francisco Bay Area AQMD
San Rafael|CA|US|Yes|Spare The Air Day|Spare The Air Day|37.9700|-122.5200|-8|Yes|PST|PDT|ca100|No|San Francisco Bay Area AQMD
Santa Rosa|CA|US|Yes|Spare The Air Day|Spare The Air Day|38.4500|-122.7000|-8|Yes|PST|PDT|ca104|No|San Francisco Bay Area AQMD
Seattle-Bellevue-Kent Valley|WA|US|Yes|Smog Watch|Burn Ban|47.5620|-122.3405|-8|Yes|PST|PDT|wa004|Yes|Puget Sound Clean Air Agency
North Ozaukee and Sheboygan Counties|WI|US|Yes|Air Quality Health Advisory|Air Quality Health Advisory|43.6604|-87.7729|-6|Yes|CST|CDT|wi006|No|Wisconsin Dept. of Natural Resources
Simi Valley|CA|US|Yes|Health Advisory|Health Advisory|34.2764|-118.6838|-8|Yes|PST|PDT|ca105|No|Ventura County APCD
South Bend|IN|US|Yes|||41.6940|-86.2370|-5|Yes|EST|EDT|in005|No|Indiana Dept. of Environmental Management 2
Springfield|IL|US|Yes|||39.8440|-89.6050|-6|Yes|CST|CDT|il005|No|Illinois EPA
Springfield|MA|US|Yes|Air Quality Action Day|Air Quality Action Day|42.1000|-72.5840|-5|Yes|EST|EDT|ma003|No|Massachusetts Dept. of Environmental Protection
Saint Louis|MO|US|No|Care About Clean Air|Care About Clean Air|38.7500|-90.3830|-6|Yes|CST|CDT|mo002|Yes|St. Louis Metropolitan Area (American Lung Association)
Stockton|CA|US|Yes|Healthy Air Living|Wood Burning Prohibited|37.9699|-121.3067|-8|Yes|PST|PDT|ca106|No|San Joaquin Valley Unified APCD
Susquehanna Valley|PA|US|Yes|Air Quality Action Day|Air Quality Action Day|39.9400|-76.6230|-5|Yes|EST|EDT|pa004|No|Pennsylvania Dept. of Environmental Protection
